Spin_Speed_rpm,Spin_Time_s,Viscosity_cP,Surface_Tension_mN_m,Concentration_wt_pct,Volume_Deposited_uL,Annealing_Temp_C,Annealing_Time_min,Film_Thickness_nm
891.0,88.0,4.45,39.72,3.4,90.0,565.0,35.6,59.43
2338.0,114.6,14.63,53.87,8.91,44.3,323.0,115.8,174.98
2177.0,49.6,16.9,44.03,10.85,91.8,592.0,65.1,222.14
1669.0,20.1,47.31,47.27,3.83,49.7,248.0,53.8,155.61
3755.0,47.2,14.85,59.74,10.36,77.2,220.0,102.4,160.45
2731.0,41.8,23.58,29.29,3.55,93.7,419.0,19.6,85.53
865.0,86.2,33.89,44.96,9.59,91.7,289.0,55.9,507.65
1491.0,83.4,8.95,38.41,6.77,15.1,413.0,51.3,129.87
3575.0,79.3,24.84,21.58,10.15,28.5,252.0,48.5,209.52
843.0,21.6,37.19,20.58,14.93,52.9,409.0,43.8,752.9
4330.0,92.9,43.48,24.77,14.13,48.8,238.0,33.1,341.81
2728.0,52.4,31.69,45.96,1.06,67.7,125.0,29.0,30.53
2663.0,86.5,33.78,42.69,13.4,95.0,556.0,80.4,385.66
3166.0,75.7,7.19,42.14,1.93,20.1,542.0,111.1,21.55
4211.0,54.3,47.34,21.27,14.34,50.7,585.0,66.0,359.53
2065.0,33.5,7.5,38.77,4.95,27.3,458.0,42.8,72.18
3551.0,29.4,38.96,56.98,6.35,90.5,441.0,27.5,164.89
3046.0,103.2,13.98,35.9,2.28,96.8,380.0,101.3,39.06
1702.0,111.8,46.75,45.0,2.57,53.1,163.0,116.9,102.73
4454.0,85.0,36.28,51.19,11.17,19.4,195.0,48.4,260.91
4088.0,30.3,37.94,51.36,14.22,80.7,245.0,42.0,355.82
3463.0,60.2,11.73,40.77,9.55,72.7,545.0,76.2,133.99
4328.0,92.9,22.71,54.32,11.02,41.9,186.0,95.3,207.94
4403.0,98.0,31.27,35.66,11.67,89.9,561.0,60.1,238.29
3688.0,31.8,38.73,55.55,4.68,97.8,361.0,79.3,124.35
4267.0,20.0,6.09,29.61,1.63,60.2,458.0,88.8,14.2
3639.0,91.2,48.16,31.21,1.03,60.9,155.0,115.7,28.95
3561.0,55.7,44.62,22.12,5.91,36.8,235.0,28.2,163.76
3284.0,45.4,14.25,51.82,4.38,62.6,579.0,119.7,64.08
3887.0,21.3,41.32,36.68,1.87,49.6,233.0,53.1,46.76
1214.0,74.0,26.4,29.16,3.51,37.2,248.0,89.6,124.5
4464.0,105.1,23.63,29.27,2.74,16.0,199.0,73.0,50.99
4423.0,115.8,16.41,56.06,13.81,32.7,165.0,63.5,210.98
632.0,76.6,29.47,53.36,2.96,27.8,217.0,86.8,158.02
4216.0,71.4,36.76,42.14,8.53,58.8,421.0,53.5,201.31
1080.0,28.5,21.14,44.64,9.3,64.2,328.0,23.9,311.27
2008.0,74.9,31.83,38.97,8.61,64.8,377.0,63.8,250.72
3846.0,58.0,35.27,35.67,2.39,44.9,161.0,67.4,56.8
1223.0,80.7,35.84,56.62,5.46,47.9,501.0,32.2,222.93
4181.0,58.9,3.55,25.02,1.72,85.1,492.0,112.9,11.4
4245.0,44.0,43.13,36.74,6.54,52.9,111.0,35.0,170.64
2784.0,29.5,23.45,33.78,3.64,98.9,292.0,55.0,85.07
529.0,51.5,13.86,39.93,8.86,49.6,134.0,27.0,374.67
1792.0,29.7,12.85,38.31,10.7,68.5,496.0,68.9,227.59
3276.0,37.7,24.67,40.76,8.45,14.5,469.0,43.8,186.87
4915.0,118.7,44.45,25.6,7.08,68.8,551.0,63.8,150.63
3343.0,64.4,19.54,40.53,6.42,86.6,218.0,34.7,125.73
1669.0,73.2,37.74,29.7,12.78,94.8,328.0,15.9,469.42
3353.0,107.4,5.74,27.37,4.07,99.8,192.0,95.7,40.69
2930.0,119.6,24.33,22.59,11.28,35.4,286.0,80.5,255.23
4009.0,78.3,49.59,50.51,11.6,61.8,361.0,47.5,306.71
981.0,101.2,38.75,37.1,6.87,50.6,127.0,15.2,330.02
3925.0,52.7,11.32,45.07,5.16,60.7,457.0,105.2,68.87
2936.0,50.6,25.57,49.1,7.59,24.2,372.0,28.7,180.36
4833.0,60.3,12.45,47.17,2.3,87.1,514.0,112.4,28.48
2038.0,87.3,21.07,38.82,1.64,91.9,236.0,62.6,40.71
3347.0,88.2,39.22,35.52,2.56,50.5,552.0,47.4,68.67
4694.0,51.5,38.79,35.04,3.62,35.2,599.0,91.6,80.09
961.0,33.3,12.18,45.6,8.06,22.7,560.0,106.5,219.33
4718.0,83.2,46.19,39.79,12.89,71.5,489.0,50.8,300.91
3595.0,32.8,30.04,53.97,4.3,38.1,506.0,54.8,95.92
805.0,77.8,19.62,54.99,14.09,91.9,387.0,57.6,564.82
1854.0,89.3,25.59,26.82,14.37,70.4,195.0,111.5,431.77
3687.0,90.1,30.65,25.45,14.42,68.1,439.0,86.2,313.47
803.0,95.3,28.43,45.22,12.73,60.3,456.0,37.2,588.06
3120.0,107.3,24.83,32.05,6.09,14.1,593.0,30.3,130.47
2056.0,70.0,25.74,20.74,2.02,93.9,371.0,35.3,55.51
3294.0,93.0,9.64,55.55,8.96,66.5,236.0,39.0,121.81
706.0,81.9,40.82,29.08,8.82,99.5,442.0,35.3,472.87
4422.0,38.7,27.55,57.17,12.9,58.4,590.0,82.4,257.68
4881.0,22.6,7.42,48.7,14.94,73.9,189.0,22.8,157.25
4860.0,48.5,38.54,50.51,8.11,15.1,263.0,52.6,179.43
3873.0,64.3,46.69,28.06,5.83,66.9,371.0,78.8,150.9
1085.0,81.7,47.42,29.37,3.6,78.8,185.0,42.0,187.79
3912.0,105.0,19.08,40.85,1.07,80.1,111.0,17.2,19.0
611.0,39.6,7.64,26.88,8.13,79.3,268.0,19.0,233.0
600.0,32.6,26.4,32.22,8.78,30.4,533.0,23.9,448.45
1956.0,116.3,6.52,32.86,12.55,97.8,122.0,101.9,176.65
2699.0,30.8,46.77,26.39,8.06,99.6,314.0,82.4,249.07
3967.0,67.8,10.0,28.21,13.83,16.8,481.0,17.1,173.66
3575.0,78.6,13.39,51.54,9.79,94.3,577.0,53.0,149.42
2507.0,74.1,20.93,26.69,12.76,36.1,593.0,40.6,288.06
1731.0,28.6,19.78,21.14,3.08,72.0,311.0,73.6,77.76
4987.0,25.7,39.94,45.17,12.97,40.4,575.0,67.5,297.39
2418.0,30.5,23.36,59.04,10.45,97.1,118.0,62.9,251.5
2531.0,78.6,9.37,33.25,3.38,19.1,473.0,44.6,51.24
1236.0,74.4,14.09,24.75,3.66,54.8,421.0,25.2,89.84
4077.0,43.4,25.95,42.82,13.97,48.5,225.0,91.7,272.11
3622.0,83.8,8.23,56.25,1.45,39.3,354.0,106.8,18.03
1493.0,102.0,30.97,51.36,7.48,68.1,165.0,113.9,278.63
871.0,24.2,28.72,44.9,5.39,21.8,536.0,16.4,237.17
3562.0,69.8,36.02,32.6,10.31,74.5,279.0,91.4,251.33
3445.0,88.9,46.95,41.68,12.75,98.3,413.0,89.9,365.85
1730.0,45.2,45.7,23.65,6.05,82.4,179.0,114.2,244.94
4779.0,50.8,47.36,47.16,6.98,87.4,203.0,37.8,183.38
1180.0,81.4,12.99,49.0,14.75,42.4,596.0,91.6,369.08
2446.0,109.8,7.45,58.6,11.97,39.2,477.0,16.0,157.96
4746.0,101.0,15.81,30.42,13.56,56.5,581.0,79.4,187.59
2389.0,78.3,44.86,20.74,7.14,14.1,248.0,48.6,237.85
3373.0,93.0,48.63,41.82,4.28,95.1,182.0,94.6,123.76
2289.0,56.5,43.11,48.27,6.77,22.9,352.0,105.0,231.71
1734.0,84.1,6.39,51.62,11.03,91.3,347.0,50.1,167.02
4928.0,66.6,47.42,27.75,2.53,17.5,187.0,67.8,62.33
2342.0,39.0,21.74,30.47,4.79,84.0,467.0,22.9,109.7
4523.0,90.2,1.46,40.5,1.65,23.7,281.0,55.9,7.52
1535.0,75.6,22.68,33.22,7.05,13.4,193.0,49.7,206.47
1459.0,55.9,3.26,54.42,12.58,74.8,266.0,30.1,147.86
640.0,111.1,27.65,38.95,1.35,35.2,382.0,108.4,67.78
3433.0,22.1,17.59,51.98,10.45,74.3,463.0,26.3,196.42
2158.0,51.6,24.2,43.22,14.05,60.0,341.0,79.9,377.37
4390.0,25.7,31.05,50.92,4.32,19.8,363.0,107.9,92.77
2629.0,96.7,43.57,33.31,10.71,93.9,169.0,110.3,356.83
4857.0,90.2,33.43,53.26,14.65,50.7,557.0,97.3,328.01
1335.0,53.1,22.27,30.98,14.47,76.1,564.0,29.4,452.32
4409.0,87.6,41.15,41.84,4.29,55.1,442.0,99.9,105.31
3995.0,59.6,45.37,28.56,2.4,64.4,109.0,40.4,66.61
3969.0,95.6,6.87,39.02,3.08,37.2,369.0,111.5,32.21
4302.0,65.4,27.06,32.73,10.83,28.0,415.0,88.0,219.77
3925.0,61.2,14.94,30.67,11.16,58.8,597.0,96.4,161.36
3318.0,113.5,3.31,58.68,10.44,49.6,598.0,19.4,80.44
1091.0,45.1,33.76,26.4,5.71,45.1,529.0,74.1,242.43
646.0,32.0,43.28,51.49,3.38,70.5,132.0,100.3,220.84
4644.0,78.5,8.98,59.37,9.13,72.1,577.0,104.8,98.93
3275.0,116.9,40.81,20.8,7.77,14.1,406.0,13.1,221.74
4084.0,57.8,42.82,47.96,11.2,40.5,500.0,113.3,274.68
2667.0,26.2,45.8,30.12,7.18,47.1,304.0,14.8,232.08
1028.0,53.9,14.0,21.62,5.74,18.7,260.0,77.6,164.87
1063.0,70.6,45.29,36.12,5.11,31.2,332.0,86.3,257.57
3585.0,36.2,16.71,57.41,3.96,14.6,173.0,21.8,65.92
2436.0,85.8,28.06,20.47,4.72,99.7,279.0,15.3,123.08
1402.0,119.8,3.47,43.52,2.33,76.3,529.0,96.3,28.62
2712.0,65.2,3.15,40.06,5.86,17.9,119.0,52.3,52.92
789.0,55.5,36.3,54.94,1.51,11.8,175.0,21.8,80.76
3119.0,60.1,22.78,23.36,3.61,74.7,163.0,93.9,73.51
1710.0,31.5,13.56,47.26,11.45,49.5,302.0,103.4,253.67
4089.0,108.3,10.33,47.2,5.56,80.8,598.0,74.6,63.44
1897.0,61.5,33.83,46.76,10.36,93.1,187.0,27.7,348.43
2548.0,58.7,1.02,57.69,11.04,63.9,173.0,11.7,54.25
552.0,86.0,40.49,52.92,9.14,26.8,558.0,87.1,628.32
826.0,64.2,4.88,21.68,14.42,80.4,541.0,70.5,257.82
2266.0,84.8,10.38,38.84,1.3,96.0,116.0,81.6,23.32
2660.0,26.1,19.93,35.92,11.34,62.2,476.0,99.5,244.99
3200.0,101.4,24.76,32.41,14.42,71.4,428.0,57.8,303.64
1812.0,114.1,18.39,38.05,13.07,40.4,484.0,23.7,313.19
3627.0,84.9,16.71,35.37,3.35,44.3,347.0,113.4,55.17
4371.0,115.5,48.23,37.29,5.58,76.1,596.0,70.0,140.27
4009.0,35.1,32.44,59.17,3.41,93.5,122.0,77.7,79.89
678.0,67.7,2.15,23.55,9.42,66.6,217.0,112.7,126.61
2662.0,80.2,22.08,56.89,10.97,81.1,298.0,112.5,255.76
972.0,78.2,43.88,39.21,5.44,25.4,325.0,72.9,288.34
1589.0,60.1,15.77,44.95,8.55,29.1,561.0,42.7,206.08
4940.0,53.8,5.63,53.21,10.67,57.9,380.0,119.7,87.12
1141.0,32.7,38.16,34.42,6.9,25.9,123.0,84.9,314.94
2745.0,59.2,30.69,37.22,12.96,67.1,304.0,54.9,332.22
3282.0,36.3,28.95,36.38,11.8,36.2,308.0,71.6,274.69
3661.0,93.4,3.63,34.99,1.91,81.2,583.0,55.7,14.47
3018.0,40.9,7.88,57.02,9.7,82.7,400.0,107.7,123.86
544.0,25.9,31.5,53.16,4.29,51.7,418.0,63.1,270.95
1969.0,75.2,11.18,24.36,8.81,26.3,457.0,100.6,158.13
2830.0,79.5,25.7,24.32,14.4,68.2,485.0,102.4,336.96
895.0,107.2,27.7,37.11,13.31,99.4,418.0,100.7,573.2
2078.0,77.7,14.89,23.95,6.66,66.0,219.0,89.4,137.67
649.0,54.5,47.47,44.76,5.08,13.2,537.0,104.0,330.9
854.0,100.3,42.28,25.75,4.28,11.6,466.0,52.6,230.0
2286.0,74.0,36.4,40.89,8.46,38.8,471.0,22.6,265.5
1097.0,27.9,4.82,20.29,2.6,27.6,598.0,102.7,39.26
3054.0,76.6,6.2,32.66,8.69,83.2,501.0,64.8,90.55
3603.0,110.8,25.15,47.09,1.02,86.0,515.0,24.0,21.44
4103.0,59.6,8.87,39.36,5.53,33.3,576.0,22.7,64.42
1401.0,49.6,48.94,59.13,4.08,39.3,176.0,27.5,201.64
1254.0,34.3,8.77,54.96,14.6,31.3,349.0,92.6,306.17
971.0,35.1,24.89,34.36,11.18,91.8,390.0,88.2,446.81
3364.0,63.3,18.84,21.82,5.9,55.2,265.0,32.4,111.33
3679.0,79.6,32.33,53.83,2.3,69.1,520.0,103.2,53.92
642.0,28.1,7.32,56.45,8.24,47.4,481.0,40.9,213.54
4713.0,114.0,22.09,52.83,3.99,66.8,460.0,97.2,64.94
734.0,95.5,14.46,25.12,8.51,44.7,599.0,63.8,280.61
2936.0,78.7,44.5,59.92,12.7,40.6,230.0,90.5,396.94
3691.0,102.8,2.99,30.34,9.62,67.1,468.0,52.0,66.01
4419.0,28.0,45.77,48.97,9.87,63.2,376.0,48.2,236.92
3713.0,67.7,41.82,56.32,8.57,36.4,256.0,102.5,241.03
4108.0,83.0,15.58,29.43,13.98,23.4,180.0,13.9,215.22
2028.0,102.9,39.68,56.33,14.05,43.2,548.0,117.2,480.79
4167.0,98.3,2.53,32.38,8.18,47.4,398.0,81.3,50.92
861.0,47.7,48.38,59.06,5.28,66.6,512.0,57.6,288.84
4527.0,114.1,26.8,31.25,7.43,92.3,373.0,79.1,137.51
2964.0,32.4,15.86,58.14,3.61,13.3,210.0,23.5,67.3
4178.0,107.5,18.77,22.14,9.91,31.9,269.0,66.5,161.24
2535.0,117.1,4.25,48.37,8.0,27.4,291.0,118.4,80.94
3396.0,37.7,49.48,41.28,2.45,55.2,586.0,35.9,74.92
2869.0,92.2,2.93,39.12,3.77,48.7,103.0,89.5,30.98
3792.0,24.0,33.09,28.94,7.71,75.6,593.0,57.8,177.2
867.0,60.5,22.69,48.22,13.43,31.8,590.0,81.8,526.97
772.0,71.6,47.5,27.63,8.93,63.5,598.0,32.5,509.12
1612.0,78.1,13.05,42.11,10.54,89.5,338.0,61.8,221.02
1218.0,113.6,27.07,30.13,5.75,92.0,582.0,117.8,193.3
4423.0,87.2,24.64,58.22,9.0,96.3,298.0,31.5,173.13
1486.0,68.1,35.44,21.15,7.26,79.6,113.0,80.0,278.75
4891.0,101.0,4.33,27.99,10.23,91.5,212.0,73.3,74.95
2016.0,115.1,10.5,29.69,1.71,31.1,573.0,72.2,29.13
1320.0,22.2,11.51,36.56,7.91,27.8,107.0,77.7,197.61
4054.0,118.3,37.17,29.31,5.14,10.6,373.0,65.2,117.4
3464.0,28.6,10.27,39.65,5.57,73.6,138.0,11.9,79.65
2742.0,101.4,29.1,54.9,14.45,94.4,243.0,109.0,374.59
2999.0,48.0,11.55,48.48,3.56,26.8,144.0,101.0,55.76
3736.0,33.2,43.22,43.2,5.36,67.3,530.0,29.2,146.43
1528.0,64.0,47.17,23.56,8.14,77.2,396.0,55.5,362.6
4984.0,84.4,26.41,47.76,13.08,93.5,551.0,94.8,229.31
4887.0,58.1,18.26,26.66,6.83,68.2,444.0,117.8,102.33
3426.0,25.5,12.47,51.45,11.41,97.3,586.0,114.6,168.06
1398.0,79.9,3.44,30.0,12.99,41.0,355.0,108.9,156.43
3561.0,110.2,14.16,36.68,5.34,41.5,419.0,27.4,83.64
825.0,58.3,33.06,34.02,6.5,58.9,388.0,110.6,309.28
638.0,41.6,27.15,54.35,5.99,44.5,342.0,106.6,304.88
1660.0,64.3,47.26,25.06,12.66,10.1,523.0,51.5,504.27
2582.0,24.8,20.42,42.63,1.62,75.9,422.0,53.4,36.55
4407.0,102.0,35.0,25.68,5.32,77.7,501.0,60.6,113.64
3772.0,102.6,24.98,48.19,10.51,77.2,493.0,82.2,201.25
3842.0,78.8,26.12,56.2,8.92,41.1,196.0,38.7,184.71
2415.0,55.3,14.12,37.38,7.11,57.0,425.0,12.5,121.7
2057.0,100.0,23.29,39.52,8.56,42.4,200.0,25.5,227.36
2170.0,75.5,24.07,57.1,3.77,11.4,392.0,58.4,99.61
4944.0,102.6,35.63,40.84,7.03,60.6,439.0,41.0,146.59
680.0,83.1,47.09,39.5,8.02,21.1,599.0,94.1,535.4
4402.0,98.4,17.14,43.13,13.62,17.2,115.0,21.7,221.81
3104.0,79.9,3.07,47.57,4.65,78.0,146.0,110.9,37.48
2474.0,61.4,25.32,24.28,13.15,10.9,139.0,108.5,312.34
3764.0,115.8,27.68,52.84,10.02,96.3,299.0,110.0,212.07
2690.0,74.1,9.25,37.42,1.28,56.4,511.0,91.4,17.92
4430.0,80.5,38.26,22.89,11.14,98.5,522.0,21.8,243.98
4553.0,42.0,49.26,51.45,1.5,15.2,468.0,58.2,37.63
2398.0,82.6,47.34,35.08,14.96,62.5,548.0,24.5,483.84
1746.0,77.2,10.66,24.01,13.22,41.4,261.0,118.6,241.58
3166.0,38.5,43.89,45.35,5.16,85.9,144.0,46.6,159.17
4606.0,26.0,35.52,55.21,4.6,42.5,129.0,74.4,103.25
1448.0,80.4,23.24,55.51,6.34,33.4,526.0,95.7,193.75
3303.0,96.4,27.49,58.31,5.99,87.2,465.0,111.3,134.53
3342.0,72.3,42.63,54.71,6.21,43.7,449.0,93.1,179.33
3799.0,42.7,24.53,20.09,5.46,11.5,270.0,84.2,106.91
1092.0,86.7,19.29,35.21,9.7,45.1,290.0,61.3,324.91
3721.0,28.0,25.17,52.74,3.3,68.9,579.0,76.6,64.51
4591.0,64.2,29.38,34.65,12.84,32.9,132.0,20.4,256.33
1309.0,36.3,10.26,44.06,12.37,48.9,487.0,107.2,268.81
1569.0,38.4,45.14,44.25,7.67,15.1,255.0,69.8,344.82
4871.0,40.2,34.04,34.6,12.94,62.9,120.0,14.4,287.39
1314.0,58.7,32.03,56.18,4.46,78.1,471.0,111.2,174.08
4345.0,25.1,5.88,40.13,1.25,47.2,265.0,63.8,11.5
2715.0,59.8,30.6,38.59,9.67,47.8,461.0,105.5,259.07
1613.0,71.2,6.93,59.9,7.41,17.9,454.0,104.3,123.04
4418.0,68.3,4.86,39.74,8.94,28.2,367.0,99.7,67.67
2504.0,58.3,26.84,27.14,13.59,23.9,489.0,16.8,331.62
2817.0,103.9,20.74,40.52,14.58,53.4,391.0,37.2,313.42
2117.0,34.5,29.85,52.56,9.88,57.6,243.0,106.3,278.95
3168.0,70.6,5.37,51.07,11.7,95.4,467.0,108.9,114.72
1236.0,26.2,22.12,51.54,2.17,16.6,395.0,60.4,70.97
2260.0,27.1,9.56,48.32,3.25,64.0,106.0,58.4,53.76
4862.0,77.4,49.37,30.17,11.26,57.4,551.0,29.3,272.15
1662.0,76.6,28.5,54.48,7.04,56.5,373.0,116.5,226.31
3455.0,107.8,34.68,55.74,7.24,88.6,534.0,33.4,184.49
1963.0,75.8,16.95,27.77,5.32,28.5,541.0,31.0,118.39
3981.0,116.0,5.64,25.22,9.5,13.7,322.0,82.7,86.22
1089.0,24.9,48.82,59.02,3.59,70.5,354.0,36.7,184.97
4864.0,29.8,15.03,54.73,9.78,41.1,308.0,113.3,139.8
2542.0,24.4,21.77,55.73,3.43,11.6,325.0,11.2,79.31
1562.0,38.5,32.84,55.46,1.89,32.6,548.0,10.6,66.1
831.0,74.1,2.21,41.67,5.63,37.8,494.0,65.5,71.29
1264.0,84.6,40.7,45.86,4.24,65.5,163.0,63.7,188.54
2839.0,24.6,27.29,41.81,13.45,25.5,405.0,28.0,322.37
2017.0,114.6,14.63,22.05,1.77,47.2,598.0,64.4,35.99
4230.0,104.2,4.02,49.82,3.47,53.4,398.0,55.3,26.4
2439.0,49.7,8.96,40.21,8.68,51.3,493.0,107.9,135.98
1619.0,27.7,44.86,45.91,7.73,97.7,485.0,11.0,318.86
3277.0,37.0,34.62,40.11,1.64,14.1,275.0,117.4,42.41
3680.0,32.7,13.25,39.67,1.1,95.6,286.0,78.7,15.46
1252.0,32.3,4.21,26.87,14.83,62.4,462.0,26.7,204.16
1254.0,71.9,34.84,31.15,10.22,81.6,350.0,15.1,408.77
665.0,44.6,29.05,26.35,6.12,48.7,385.0,69.2,301.89
3814.0,55.8,20.82,27.83,7.59,50.8,456.0,35.8,138.12
3487.0,119.0,18.82,58.92,4.73,89.1,489.0,43.1,89.42
2636.0,88.4,11.62,26.12,5.83,90.6,236.0,37.0,97.21
4299.0,114.9,33.81,30.77,10.09,31.5,173.0,81.5,221.25
4126.0,34.3,48.56,43.62,13.36,27.9,246.0,70.9,356.63
3134.0,58.2,9.61,44.41,3.58,54.7,354.0,18.6,51.37
4407.0,75.5,30.26,26.16,12.77,91.0,271.0,67.9,276.48
1426.0,27.7,21.79,51.75,2.7,39.0,384.0,97.0,83.06
1004.0,20.4,22.89,51.41,4.01,68.7,127.0,18.9,160.96
1714.0,87.0,13.45,29.49,1.52,73.7,355.0,107.9,33.03
757.0,84.2,41.43,31.55,2.97,80.1,284.0,73.6,175.44
2890.0,61.1,24.78,57.52,13.84,60.8,367.0,114.6,307.5
4715.0,69.0,27.63,53.03,7.43,46.2,311.0,26.3,142.21
677.0,61.5,15.93,47.91,2.09,97.0,242.0,119.3,80.8
1049.0,22.4,9.91,23.29,14.44,65.0,552.0,80.9,345.35
2535.0,53.5,5.21,36.73,13.31,75.6,192.0,72.4,147.36
4702.0,37.7,35.99,42.37,11.57,41.0,441.0,66.7,233.38
1923.0,29.8,10.62,27.5,14.07,70.3,562.0,12.6,248.97
2783.0,115.7,34.81,37.93,4.08,33.2,369.0,113.4,114.79
687.0,79.9,20.13,44.04,12.71,32.1,538.0,80.8,502.95
1168.0,92.9,21.37,33.1,10.66,74.3,162.0,20.1,352.07
4940.0,51.5,23.99,51.24,13.18,56.9,347.0,12.3,233.45
4843.0,59.3,19.02,53.62,12.16,71.5,329.0,15.6,192.77
522.0,43.7,5.93,32.94,5.85,34.2,104.0,77.0,159.65
4783.0,29.7,16.17,53.55,11.84,63.9,322.0,77.5,166.34
3376.0,37.9,33.52,24.14,4.67,50.0,285.0,65.0,113.2
4406.0,99.8,33.62,53.51,5.6,63.7,435.0,43.7,126.5
2546.0,87.8,15.02,26.11,2.51,36.2,569.0,68.5,44.33
2820.0,74.7,23.55,23.32,14.09,74.4,143.0,66.8,334.47
2700.0,67.5,10.48,45.67,5.07,82.5,264.0,12.1,77.69
3501.0,112.2,11.31,38.88,8.29,33.4,322.0,41.1,120.4
1128.0,27.3,2.13,56.32,6.48,37.1,328.0,15.9,70.85
635.0,48.1,44.94,34.53,14.44,69.5,487.0,109.0,891.75
1886.0,55.0,11.32,31.49,5.69,72.6,322.0,89.8,106.41
3671.0,98.2,12.15,40.03,11.9,73.4,114.0,119.6,174.52
1408.0,119.3,14.7,38.24,12.98,71.4,455.0,43.2,325.4
3530.0,44.1,7.24,33.78,7.1,45.4,542.0,106.6,79.39
4865.0,107.4,32.32,47.75,6.29,45.5,357.0,76.3,133.04
923.0,103.1,4.68,50.38,11.47,32.9,391.0,59.8,196.37
3527.0,42.5,7.58,54.12,13.78,24.1,181.0,34.5,157.92
2497.0,59.9,32.59,58.91,11.57,72.3,210.0,91.2,323.01
4407.0,61.0,17.64,30.67,4.18,18.4,218.0,109.5,63.41
1297.0,117.8,35.69,48.64,13.44,94.4,315.0,35.9,580.26
3617.0,38.1,28.31,35.77,6.43,84.4,564.0,29.3,140.38
4272.0,99.9,13.55,47.08,9.07,87.2,361.0,86.6,124.45
4751.0,53.4,32.89,39.04,12.64,91.6,196.0,117.5,261.34
3575.0,93.1,6.7,59.75,3.64,46.8,233.0,92.5,41.65
2737.0,62.0,27.28,49.16,11.98,86.2,292.0,41.3,319.33
3280.0,77.8,22.42,58.1,9.35,24.2,412.0,56.2,195.19
4410.0,103.3,14.13,53.4,13.51,11.9,320.0,52.3,177.39
3068.0,100.4,30.6,56.12,3.41,80.6,296.0,103.7,86.09
637.0,106.6,43.7,52.58,6.89,16.7,382.0,94.9,460.31
4689.0,26.0,49.95,38.37,12.66,99.0,221.0,74.8,328.8
3603.0,89.2,30.78,30.07,1.27,70.7,139.0,40.2,30.19
3544.0,34.0,20.83,34.81,2.57,77.8,112.0,113.2,49.79
1471.0,61.6,12.04,20.81,14.87,32.1,226.0,81.9,317.68
3465.0,74.9,13.6,40.96,4.93,70.6,146.0,116.8,75.2
2272.0,60.3,24.49,40.2,14.66,13.9,268.0,73.8,375.63
3431.0,72.0,19.0,41.01,3.56,85.4,486.0,100.3,66.17
980.0,119.7,45.78,58.96,6.06,25.3,458.0,99.4,316.32
3460.0,33.5,19.05,56.46,11.54,72.8,405.0,47.1,217.77
4997.0,87.5,19.3,26.47,10.21,30.2,526.0,116.0,151.83
717.0,59.6,19.79,34.76,9.14,16.2,241.0,12.4,400.42
4897.0,33.3,41.99,36.96,8.42,53.3,543.0,94.6,187.08
2331.0,35.9,32.89,34.42,12.81,25.2,300.0,116.2,352.89
4418.0,114.9,31.09,51.94,4.29,75.6,300.0,47.3,92.65
4021.0,108.0,17.37,40.96,7.19,31.4,303.0,81.3,124.87
3052.0,110.7,41.08,42.88,3.18,40.8,149.0,71.8,95.26
3823.0,119.2,2.88,54.12,9.34,61.1,588.0,93.8,60.87
4453.0,40.8,43.67,52.24,4.51,35.6,169.0,105.3,109.29
2319.0,55.5,26.12,25.29,5.67,44.0,270.0,76.3,143.61
1972.0,86.9,20.51,48.56,7.6,83.4,260.0,99.7,205.47
3504.0,68.4,25.36,37.42,1.37,26.1,137.0,44.4,29.36
4135.0,61.8,33.7,31.79,2.29,17.4,176.0,35.1,50.92
3930.0,55.8,1.63,22.0,10.6,39.6,122.0,57.4,53.53
4090.0,79.4,43.71,39.49,7.01,48.2,246.0,84.6,178.66
2460.0,77.6,22.89,34.22,13.11,58.8,533.0,30.6,321.92
4180.0,36.1,17.81,30.06,10.73,43.5,270.0,84.8,167.09
1041.0,67.2,7.77,47.79,1.11,81.1,162.0,53.4,25.4
2950.0,75.3,22.53,50.78,9.63,13.5,423.0,97.5,208.28
526.0,77.0,25.32,29.79,2.31,48.9,598.0,14.1,126.86
1961.0,41.0,20.78,21.98,11.93,44.4,216.0,83.5,316.17
2149.0,94.2,34.25,53.95,14.88,68.3,240.0,81.5,476.3
2283.0,22.5,21.62,20.4,8.44,97.0,586.0,113.5,190.62
3630.0,55.5,48.11,57.48,10.56,55.9,189.0,88.5,310.22
2249.0,98.0,30.36,45.1,4.32,98.8,356.0,97.6,123.66
2519.0,76.4,40.57,32.87,7.13,37.2,220.0,109.5,212.17
1569.0,46.1,6.36,29.86,12.99,12.8,566.0,84.3,206.38
2180.0,89.5,20.47,20.36,3.34,24.9,591.0,41.9,77.65
1523.0,76.7,17.51,29.42,4.72,45.6,507.0,105.7,116.6
829.0,99.6,28.9,25.51,7.24,38.5,257.0,92.2,310.49
3216.0,93.5,43.19,44.49,10.97,18.7,302.0,56.7,296.04
3507.0,81.0,4.84,26.66,6.26,48.9,221.0,88.2,58.66
3288.0,68.8,4.56,41.15,13.99,40.4,545.0,105.4,122.96
2586.0,33.3,42.67,43.6,2.32,21.0,557.0,117.3,70.69
2209.0,46.1,11.43,31.92,6.19,36.7,309.0,114.8,110.29
4385.0,61.9,33.77,21.4,10.93,89.8,428.0,45.8,228.5
2836.0,79.9,27.6,21.49,4.16,37.2,183.0,56.4,103.47
2656.0,71.4,41.81,21.05,10.19,74.3,317.0,22.0,315.43
615.0,48.8,7.13,49.56,3.3,65.1,416.0,37.2,88.38
