Spin_Speed_rpm,Spin_Time_s,Viscosity_cP,Surface_Tension_mN_m,Concentration_wt_pct,Volume_Deposited_uL,Annealing_Temp_C,Annealing_Time_min,Film_Thickness_nm
2753.4,71.9,12.36,55.35,5.44,22.4,155.0,78.2,39.69
3587.7,67.9,19.18,32.02,7.42,35.3,577.6,80.2,14.09
3437.1,99.8,29.41,35.63,12.92,33.7,205.7,71.9,109.61
4964.2,110.9,14.83,38.19,5.26,72.7,322.4,23.7,15.5
4997.4,93.1,19.8,21.08,7.31,47.0,545.8,81.9,13.32
2824.1,82.7,28.61,54.56,10.32,85.7,198.0,97.9,104.4
928.4,62.7,12.44,33.52,2.83,77.3,367.6,48.0,17.22
3775.3,71.0,19.97,27.97,6.91,57.8,530.2,66.6,15.49
4895.0,70.9,11.68,36.37,5.33,32.4,400.6,22.8,12.17
1932.5,22.0,22.04,48.42,10.47,81.3,244.7,112.4,90.81
2575.4,70.3,10.24,54.84,2.9,87.9,481.0,22.0,7.18
2411.5,105.6,16.3,28.62,4.26,85.3,456.6,32.9,15.19
731.4,90.9,27.13,26.9,10.96,14.7,313.0,42.8,124.6
3525.2,99.6,4.75,57.75,3.19,72.8,170.8,100.8,11.68
2090.0,59.0,24.14,42.04,6.91,73.4,153.5,87.1,77.71
4043.6,72.9,28.72,34.63,10.98,94.9,521.4,10.8,39.25
4244.5,23.3,29.46,27.97,11.72,33.7,294.7,30.2,62.46
4195.5,58.3,3.85,59.81,2.33,80.8,212.0,92.5,6.06
2375.0,67.4,31.78,48.77,12.93,72.0,383.3,54.4,66.2
1947.0,45.5,29.67,28.72,11.14,89.1,564.4,12.9,46.47
3869.7,23.1,16.73,23.65,5.75,72.4,153.8,116.0,42.2
4106.3,89.0,26.85,27.97,11.69,86.7,175.3,26.6,89.12
2710.7,63.5,27.58,29.91,11.2,42.4,337.7,66.2,62.6
4518.6,61.6,21.8,24.44,9.41,24.2,454.2,37.3,25.76
1147.6,45.0,27.28,29.19,8.82,42.7,364.2,91.1,77.85
4455.8,73.8,30.64,24.67,11.29,83.4,553.9,95.4,29.23
932.4,63.8,34.9,35.11,14.99,21.8,169.8,53.7,304.51
1190.9,67.4,19.42,39.45,9.1,67.4,303.1,82.4,80.81
2902.3,78.1,31.17,38.21,12.32,98.9,308.1,110.0,88.38
803.8,20.6,26.79,53.17,11.42,90.6,303.1,99.6,149.68
737.6,110.8,30.6,30.16,12.98,70.4,369.5,55.6,134.54
502.3,27.1,31.63,55.48,14.36,81.3,505.8,58.6,115.53
2463.4,65.1,7.48,56.32,3.7,20.5,293.0,107.6,14.92
3985.8,40.7,10.12,58.39,3.32,54.9,485.0,13.8,6.49
656.8,72.4,22.38,27.24,9.21,57.9,215.9,12.5,124.3
3435.2,48.0,26.26,29.83,7.29,80.4,402.3,32.6,28.66
4204.1,106.0,24.46,44.95,8.99,35.4,318.8,101.0,41.72
1256.0,59.6,26.54,25.64,12.17,19.6,392.6,26.9,77.99
1160.9,83.9,29.69,23.42,14.04,72.8,198.5,41.4,184.8
4373.6,44.9,18.94,22.95,6.84,54.3,579.1,79.2,11.24
4204.1,21.9,26.23,44.25,11.05,85.8,557.8,30.3,26.06
2925.2,60.4,14.63,52.19,3.76,53.3,521.9,43.3,9.25
4186.4,73.6,22.36,30.36,8.48,86.2,551.8,61.4,17.95
917.4,66.0,1.0,57.34,1.31,55.7,216.0,35.1,3.67
2275.2,116.2,17.46,51.68,8.05,80.4,376.7,119.2,36.2
3820.1,90.7,19.83,23.1,8.63,74.9,293.1,28.0,39.87
1658.5,119.6,29.31,36.29,11.3,33.9,549.3,103.5,43.83
3885.5,49.5,22.06,22.72,10.09,37.8,235.2,61.7,62.56
2768.8,98.9,16.3,56.61,6.02,90.9,249.0,24.2,33.22
3876.2,75.6,1.0,49.71,1.08,30.8,459.0,23.0,3.0
2591.1,81.2,8.04,47.46,2.62,72.8,190.0,65.0,14.04
2155.6,118.6,36.74,47.31,14.62,23.1,479.6,48.9,66.03
1486.4,85.4,38.38,31.41,13.91,78.0,270.7,35.8,159.33
1437.7,109.9,15.5,57.34,5.55,30.1,447.4,115.5,22.73
3881.7,92.6,10.18,56.91,4.62,63.5,542.9,61.0,6.57
1035.1,32.7,22.83,49.58,7.11,60.8,424.3,112.2,45.51
886.9,89.9,25.97,38.76,10.66,28.3,245.7,28.0,137.13
1293.3,68.4,18.11,21.88,6.0,54.2,172.1,30.2,67.21
1289.1,111.9,4.63,21.13,1.94,89.1,170.1,75.6,11.87
4204.0,100.7,17.54,25.53,6.64,71.2,190.0,39.7,37.67
2293.3,30.4,10.29,43.83,4.65,99.3,410.9,30.3,14.86
4956.7,33.4,15.73,51.92,5.55,80.6,306.7,20.4,18.63
1117.5,27.0,11.96,57.94,3.28,67.9,259.4,18.4,22.47
3440.9,69.3,24.03,27.01,10.22,60.7,248.7,92.8,68.78
2519.3,28.1,19.6,31.02,8.37,94.4,576.9,41.0,22.19
2268.1,92.4,14.09,22.16,4.79,57.4,203.5,117.6,35.61
4437.9,75.2,19.66,59.56,8.75,46.2,287.2,30.1,38.09
4890.2,103.6,15.61,51.24,7.9,85.1,362.2,49.0,21.33
4427.9,48.0,30.99,39.23,12.14,94.6,150.2,51.2,115.27
1365.4,71.9,34.76,43.02,14.38,53.1,564.4,65.0,57.21
1493.6,31.7,8.12,42.49,2.83,22.4,194.6,105.8,20.22
3452.3,108.5,34.33,30.17,13.37,64.8,457.1,101.8,56.16
1800.9,37.5,28.98,27.42,10.87,76.7,433.0,11.1,63.78
3806.3,30.2,26.12,31.88,10.7,43.6,514.1,55.0,29.57
3048.9,40.5,12.98,29.89,6.24,77.3,443.1,101.1,16.58
2979.1,100.6,13.46,42.3,5.81,57.8,496.2,10.0,16.13
4228.5,30.6,6.24,32.33,1.08,37.1,339.6,68.7,3.0
3697.4,81.4,36.34,49.16,14.75,66.7,369.9,38.5,72.57
619.6,94.6,22.18,42.72,9.49,45.0,465.7,55.4,65.15
722.6,95.1,14.9,41.29,6.63,80.8,405.8,56.2,43.09
3207.0,39.0,23.66,58.05,8.61,10.3,380.2,53.1,40.17
2687.9,26.2,4.94,32.9,1.57,83.6,242.5,108.1,5.21
1670.8,64.9,12.15,45.41,3.43,37.6,266.1,69.0,21.76
2384.0,40.2,27.01,20.0,9.73,96.4,311.3,109.4,68.58
3910.6,89.9,19.92,49.48,8.2,78.3,154.2,89.9,65.54
4219.8,55.7,32.49,40.1,12.02,31.7,337.8,48.6,63.35
3025.5,64.9,25.93,28.34,10.22,98.1,151.2,64.3,108.47
2234.2,31.3,24.47,20.06,9.42,55.0,404.3,52.9,46.35
1718.1,76.8,23.99,48.28,12.41,57.1,466.8,101.1,52.83
2848.6,38.6,3.59,46.51,1.96,91.9,403.0,30.6,3.31
1916.4,87.9,23.8,46.62,10.67,92.7,462.1,113.0,43.68
3038.4,27.1,26.39,37.5,11.02,72.7,150.0,73.8,125.31
3544.9,117.6,13.5,45.57,4.85,98.1,176.7,77.3,28.89
797.4,88.5,11.07,42.85,3.74,39.6,464.3,66.8,17.07
504.8,38.2,12.04,29.56,3.99,30.9,511.3,71.0,18.48
1455.2,21.4,8.63,40.75,3.77,12.6,473.0,83.4,10.63
4525.3,53.4,23.24,40.58,8.33,41.2,448.4,82.1,23.25
3408.3,35.3,14.1,52.94,2.9,64.2,468.3,33.6,7.59
1273.8,41.8,24.47,37.34,10.23,37.5,482.8,74.1,51.98
4506.2,107.3,5.69,37.44,2.47,62.2,476.0,49.0,3.51
2614.8,80.3,3.11,59.38,1.38,14.4,482.1,80.1,3.0
2642.4,37.6,14.84,55.78,5.47,41.9,183.3,70.3,39.41
4709.9,75.7,8.9,29.69,3.69,77.3,178.5,29.8,14.02
767.7,45.6,30.94,56.41,14.84,19.4,312.5,90.8,178.6
1468.3,117.6,9.69,25.52,5.24,74.3,387.4,60.3,21.05
3136.0,23.3,14.51,54.14,4.11,78.7,493.2,70.7,9.68
1379.7,93.2,14.48,27.33,3.75,61.2,300.6,84.0,25.35
3557.9,97.3,21.14,37.02,6.23,89.7,273.8,81.8,33.32
1463.4,26.7,24.49,59.36,9.48,95.9,501.7,92.4,43.21
946.2,37.2,26.51,23.88,11.95,13.1,262.2,32.7,132.38
1431.4,58.4,14.73,53.59,6.1,71.1,519.4,22.1,21.8
2402.3,106.8,19.98,39.79,9.76,31.3,229.7,83.6,69.85
1292.6,73.7,15.23,24.44,7.75,46.7,311.8,36.0,51.35
1106.1,85.5,32.32,58.1,12.85,66.1,330.5,22.6,135.29
4371.3,98.3,24.24,41.97,8.97,74.1,284.8,24.4,43.42
1941.8,102.8,19.51,55.23,5.06,85.6,151.5,44.4,52.95
2123.4,67.6,26.71,54.76,10.85,73.5,256.0,119.1,95.84
748.7,70.9,26.63,20.59,12.48,80.0,301.9,27.3,145.92
2108.2,91.8,18.92,30.59,7.52,63.9,291.1,42.8,47.95
1691.6,46.3,35.24,33.48,14.82,20.5,503.5,111.3,70.22
3247.2,105.4,31.13,41.39,13.31,11.9,171.3,116.0,125.75
1424.3,22.1,11.67,22.87,3.76,57.7,325.0,35.2,19.69
4497.6,39.6,25.99,35.56,12.01,74.4,166.9,106.8,96.39
4683.5,100.0,24.04,52.59,9.41,19.8,568.8,25.3,22.9
949.2,54.0,23.48,26.93,8.49,48.6,505.6,93.8,46.03
983.3,35.0,25.11,48.05,8.2,33.1,592.0,11.4,49.64
1019.0,38.7,32.71,38.41,12.95,61.0,559.6,54.7,68.24
3288.1,73.1,27.1,22.83,9.55,45.1,292.1,37.2,55.68
1048.9,104.6,20.28,27.09,8.53,28.1,461.2,87.4,44.62
4335.7,27.1,4.96,25.64,1.68,10.4,287.9,11.8,3.62
3894.2,23.0,22.78,44.79,7.28,38.9,549.7,61.1,15.89
4189.1,66.5,29.42,23.49,13.71,56.5,334.8,86.6,67.83
2867.3,115.6,26.01,52.92,10.96,93.6,319.1,15.1,63.34
4985.0,47.9,9.33,52.27,1.71,30.5,561.3,108.7,3.0
698.8,115.9,32.13,23.2,13.38,56.1,526.5,49.7,96.98
2305.7,108.8,30.06,55.53,12.57,61.0,584.9,28.2,39.37
1957.7,48.3,21.11,58.37,8.65,68.4,179.9,34.8,82.4
4768.9,101.7,5.37,21.74,1.31,39.6,259.5,47.3,3.42
3095.9,88.6,25.67,58.01,8.87,19.0,285.4,31.8,55.4
4127.9,71.2,8.83,31.18,1.76,92.9,341.0,66.2,4.54
1266.5,62.3,14.65,46.59,5.49,95.7,362.9,79.6,34.12
4903.9,101.6,27.83,26.99,9.8,49.4,281.2,57.7,49.76
2743.9,99.3,34.72,52.7,13.78,62.3,505.7,57.0,46.9
2721.5,95.7,18.4,53.68,6.01,12.6,250.5,96.0,39.14
4869.0,119.8,28.91,59.13,13.04,14.2,463.4,43.1,35.81
2213.3,67.9,39.09,59.7,13.86,16.9,533.3,78.5,52.78
2288.9,100.7,5.64,23.03,1.29,76.5,421.7,108.2,3.0
3131.4,106.2,3.76,46.32,4.35,30.5,309.4,34.4,9.15
1076.2,41.2,32.14,30.92,10.94,26.6,234.6,78.2,158.27
1944.9,24.2,28.69,25.02,11.6,10.8,210.5,114.3,118.41
1369.4,60.5,15.75,25.95,6.49,12.1,484.9,68.3,25.69
964.8,105.7,23.63,57.46,10.19,46.5,361.1,117.5,77.3
4397.7,48.9,25.33,47.35,9.57,58.8,170.8,44.1,75.45
3152.0,90.0,25.46,22.02,11.36,62.1,592.7,72.1,24.85
2114.0,20.7,25.71,59.37,11.06,51.2,452.1,44.2,53.01
2339.0,55.5,5.41,52.31,2.2,51.4,529.9,10.4,3.89
2441.8,81.6,8.52,32.37,3.22,77.8,347.2,119.7,11.56
3349.2,33.0,7.03,38.83,2.86,36.1,579.9,36.4,3.63
4670.5,109.7,36.88,49.06,14.05,31.4,239.8,117.0,91.67
4697.5,35.6,34.53,47.04,13.79,86.9,233.3,81.8,96.96
2261.7,111.0,31.16,38.52,12.16,72.0,550.7,109.4,41.85
1981.7,41.6,9.89,40.5,2.63,52.9,551.3,116.4,5.32
2529.7,119.4,22.51,21.73,9.04,34.8,374.6,72.5,45.72
3055.7,80.5,7.27,40.03,3.62,22.3,206.6,120.0,16.63
2578.2,28.4,21.58,33.61,6.16,13.4,287.3,94.4,36.84
3464.4,26.5,15.68,31.4,4.74,86.7,489.4,67.6,11.55
2994.8,27.5,35.83,30.78,12.61,63.4,530.7,82.0,41.63
1943.2,79.0,12.05,45.96,3.02,14.1,306.4,31.4,14.34
2055.8,101.0,23.73,37.17,10.05,24.3,177.6,11.2,92.45
2203.7,60.3,28.94,37.03,14.77,35.2,449.6,38.2,69.35
925.9,64.5,22.74,26.37,10.62,33.7,482.8,57.8,64.22
1247.3,78.9,8.76,58.47,2.11,59.4,340.8,35.1,9.73
3754.0,73.3,33.23,28.96,13.71,45.9,412.4,66.5,56.16
2250.9,88.8,23.75,36.24,10.0,89.4,594.3,82.4,24.2
1465.4,67.2,11.51,27.61,7.39,74.7,260.2,82.1,53.5
3032.0,91.4,25.5,48.13,10.24,92.0,407.8,108.3,40.94
3899.9,119.7,29.36,37.45,13.31,87.7,424.9,116.3,52.18
1658.4,55.0,17.49,36.55,7.68,92.9,397.1,108.0,34.97
4220.6,21.2,23.96,55.0,8.44,98.2,541.1,78.2,19.01
4673.8,32.6,15.78,50.38,7.33,38.1,422.3,32.6,19.34
3188.3,75.4,3.84,40.8,2.02,28.9,378.6,113.8,3.7
3510.3,54.4,30.2,38.74,12.02,24.9,205.4,29.2,99.22
736.6,114.0,10.99,58.4,2.77,66.5,466.4,26.7,13.71
4754.8,82.7,15.8,58.26,6.52,71.3,209.4,44.9,31.49
2266.2,72.0,21.16,48.19,6.42,17.9,162.0,73.1,69.69
4657.6,99.8,9.48,50.41,4.92,83.9,369.8,85.0,11.05
3105.4,45.9,12.9,55.96,6.64,80.5,407.6,11.5,18.34
520.8,102.0,19.58,58.57,9.65,66.6,599.6,95.6,40.11
673.4,20.3,9.37,23.29,5.36,49.2,470.5,29.3,23.04
3561.9,82.0,10.86,59.89,3.42,23.8,531.9,42.6,6.26
3032.0,113.5,29.36,48.12,13.17,55.5,305.9,45.4,90.95
619.4,98.8,31.33,43.71,14.59,24.3,379.0,46.6,148.09
3845.6,105.4,20.21,36.53,7.42,64.4,588.4,93.6,12.69
4334.7,59.7,17.3,33.46,5.58,37.9,337.8,14.5,20.06
2733.9,102.4,8.98,52.17,1.66,32.3,513.3,31.6,3.62
2595.9,75.1,8.11,46.18,1.52,49.7,386.7,12.5,4.12
524.6,81.9,14.2,28.03,6.5,62.3,250.8,95.6,85.17
4039.9,25.9,35.08,44.4,14.02,43.1,411.2,118.2,57.43
1988.2,40.2,29.32,25.65,11.23,96.7,248.1,82.6,119.94
4454.4,75.1,14.12,39.87,5.89,10.5,151.4,74.9,36.06
2178.8,25.9,35.97,43.34,14.55,92.2,256.2,109.9,144.84
3042.9,94.1,14.35,45.43,7.0,10.1,236.9,38.0,37.64
1716.5,104.0,11.33,25.81,4.88,29.5,316.9,17.3,23.22
1222.6,112.0,19.14,23.82,6.97,99.7,549.9,66.1,26.36
3987.1,30.2,15.63,30.35,3.96,75.5,324.5,38.6,13.89
2734.7,114.0,36.27,44.28,13.4,68.0,530.3,59.6,43.08
2914.2,26.8,17.91,57.27,6.06,75.3,400.0,60.2,22.04
4844.4,67.4,25.73,51.16,10.21,46.7,153.4,45.1,80.06
4836.1,104.0,16.6,49.83,6.45,80.6,234.9,63.5,29.57
4350.4,27.0,28.99,33.21,13.62,23.9,569.1,51.8,31.62
1344.2,21.8,22.48,24.47,9.99,81.5,421.9,22.4,55.41
3174.2,22.5,17.61,55.68,7.84,94.6,568.3,105.3,16.02
4451.7,71.1,10.28,40.03,2.85,87.2,289.6,87.1,9.56
2185.1,101.2,36.18,24.02,13.63,76.6,472.5,14.5,73.24
955.0,32.7,24.12,41.4,8.66,68.6,497.4,22.7,52.75
4149.3,32.5,17.03,47.02,4.99,56.9,589.1,20.6,9.42
2667.9,76.9,32.79,32.8,13.29,45.6,158.2,16.8,127.23
3039.8,43.4,3.1,20.37,1.76,87.9,578.5,16.5,3.0
4919.6,93.0,14.26,44.86,5.4,68.3,326.2,27.3,17.53
3232.5,115.0,19.41,21.6,8.52,49.1,527.1,103.3,20.35
2412.4,96.6,17.22,37.31,5.76,80.6,395.1,101.1,22.49
2164.9,107.7,18.57,52.99,7.67,14.9,404.1,96.1,33.7
2379.3,72.0,12.52,59.95,4.7,83.2,311.7,77.6,22.85
1032.8,103.2,10.57,34.81,2.82,83.0,522.8,89.6,8.71
4076.4,38.3,3.26,20.81,1.52,30.6,268.8,91.2,3.16
4269.7,26.8,12.27,39.72,3.21,13.4,371.5,107.8,8.69
1779.8,85.6,30.94,31.05,14.34,74.2,402.1,90.6,86.55
1867.1,25.2,23.75,55.71,9.06,28.0,484.1,91.0,35.93
4434.5,109.2,19.77,48.46,7.85,99.6,362.2,98.4,29.98
607.9,89.2,19.16,36.17,6.38,10.8,456.1,71.2,45.88
2842.1,115.2,22.99,50.48,10.92,30.7,368.4,33.4,53.3
2586.5,51.4,4.26,33.65,2.98,13.8,446.7,19.3,5.12
3605.6,68.6,15.44,40.87,4.87,80.4,453.4,56.1,12.04
1235.3,94.2,24.25,56.91,10.18,62.1,469.2,20.1,59.68
3507.5,44.3,19.45,28.01,7.71,86.4,520.5,28.6,21.36
2195.3,74.2,27.12,32.52,11.78,96.6,393.3,12.6,70.83
3284.2,85.9,35.93,55.42,13.56,64.9,237.0,43.0,97.69
680.4,117.9,31.71,38.48,12.53,30.9,455.8,116.7,115.78
2577.8,94.5,10.95,32.72,3.58,18.3,184.7,51.7,22.44
2850.1,31.8,3.74,21.49,2.28,88.0,248.5,36.5,6.47
1464.5,67.5,11.26,36.76,3.37,32.1,506.5,54.4,9.1
1128.3,78.9,26.55,40.02,11.97,90.4,345.8,43.1,101.1
1348.1,34.7,31.75,36.25,13.79,89.0,374.1,84.1,111.7
2048.6,63.2,30.0,31.1,13.96,66.5,594.3,79.8,38.94
935.6,48.4,13.43,34.77,5.18,64.4,255.8,13.0,36.88
4762.9,31.9,34.55,45.7,12.76,95.6,158.8,66.2,115.54
2322.5,71.2,22.25,55.65,8.51,78.0,200.1,14.0,67.3
4140.4,36.6,29.47,45.99,12.52,71.5,260.0,84.5,84.64
4884.9,79.1,22.28,45.85,8.68,49.2,476.7,112.9,20.66
863.3,37.0,9.31,52.67,3.04,53.6,499.1,109.8,10.36
3432.5,92.4,7.05,26.61,2.11,45.0,404.5,32.6,4.65
4421.3,39.5,35.65,32.04,14.4,95.2,264.8,91.7,100.19
3354.1,109.6,14.89,22.02,6.96,67.4,384.8,97.2,21.84
2430.6,22.6,15.91,33.99,5.91,80.2,156.7,105.1,53.74
2439.8,72.2,10.51,59.95,5.99,13.3,456.8,38.6,15.39
661.5,52.0,18.23,33.17,6.31,86.7,426.4,59.6,45.02
2905.7,42.5,31.42,54.39,14.23,47.6,159.8,34.4,151.02
4970.9,67.2,9.85,23.43,1.88,76.3,517.7,12.7,3.36
4814.2,104.2,1.0,38.39,2.67,13.6,493.5,82.5,3.0
681.8,111.5,34.75,34.06,12.06,90.4,288.7,57.5,172.99
3676.1,50.3,17.07,28.06,8.69,69.4,435.9,37.3,22.97
1857.9,35.4,4.84,34.9,2.8,51.2,420.7,103.2,6.11
4563.5,92.0,6.31,46.05,1.48,37.3,214.4,64.5,5.0
703.0,78.2,13.38,39.61,4.14,38.0,237.0,119.4,47.55
4711.4,40.1,11.85,53.77,4.65,37.3,457.4,97.3,8.99
4268.6,96.0,7.44,56.2,1.2,21.8,570.1,105.6,3.0
1028.8,71.9,8.87,39.28,4.03,51.7,409.3,95.1,17.04
769.2,85.3,26.87,59.27,11.34,50.8,405.5,21.7,95.95
4256.2,55.9,30.94,22.88,12.98,47.1,441.0,17.2,50.84
1200.9,63.9,31.61,31.05,13.58,73.3,348.3,110.7,127.02
2907.0,38.0,11.05,36.67,6.46,47.8,174.4,25.2,35.84
4620.9,95.7,14.51,43.31,5.47,18.0,328.4,53.0,18.47
3053.5,35.7,36.15,41.84,15.0,86.7,555.1,77.1,41.63
2287.5,97.8,32.31,42.72,11.77,48.3,512.2,33.3,49.54
2502.6,99.8,17.74,55.85,8.52,69.0,567.3,34.8,21.6
784.0,94.7,10.59,31.1,4.57,93.7,218.8,61.3,47.94
4859.4,21.9,18.26,52.67,5.5,79.1,377.7,49.7,16.82
1897.9,47.3,21.77,42.32,8.22,58.5,413.1,84.4,40.79
1352.1,66.8,23.4,39.62,8.59,59.1,244.5,18.3,80.75
1787.2,79.6,6.1,31.98,1.19,86.5,240.4,63.8,4.88
4839.7,111.9,36.57,32.16,14.43,84.1,501.9,29.2,45.4
924.3,57.6,28.3,35.54,9.06,26.1,452.3,76.7,62.56
4402.9,107.5,23.55,50.54,9.25,66.4,441.2,22.8,29.63
3685.3,36.3,8.08,39.07,3.96,87.9,270.1,31.7,13.02
4235.1,57.1,30.85,26.15,11.71,82.3,378.0,98.4,48.66
4891.5,25.2,26.34,50.39,11.32,21.2,160.4,35.9,80.89
4289.7,94.2,7.03,46.54,2.33,49.2,208.5,91.1,7.97
4745.2,35.1,24.57,57.97,9.33,56.6,383.2,40.0,30.07
1071.2,45.7,23.03,41.18,10.21,33.2,289.4,35.9,98.38
4081.0,97.5,29.67,46.18,12.7,71.2,584.6,42.9,29.07
2955.5,73.5,12.36,39.17,3.89,52.9,362.2,106.9,13.97
2945.7,21.4,30.91,47.23,13.29,36.8,187.6,53.7,113.48
4545.1,20.2,22.08,37.44,7.46,40.3,158.0,36.8,52.74
4873.1,71.1,4.45,25.51,2.35,87.1,476.4,69.0,3.0
3671.8,50.5,4.73,59.47,2.48,88.0,227.2,52.4,7.23
2673.2,38.0,16.39,48.81,3.77,83.1,234.5,96.9,24.15
2553.8,81.4,8.81,44.35,4.96,92.2,340.7,118.9,16.9
2238.5,42.8,20.2,39.26,7.95,95.7,268.8,67.9,55.85
2127.2,79.2,33.96,48.46,11.48,54.3,427.5,59.7,60.88
2261.8,57.9,10.23,25.07,3.61,18.7,368.6,47.7,11.98
903.9,38.7,40.3,33.04,14.9,82.0,200.2,117.1,300.61
848.5,33.8,11.46,24.99,3.26,67.0,503.1,63.2,11.51
4009.4,43.7,23.58,25.04,9.39,44.2,341.6,29.6,42.26
2507.3,23.0,33.82,20.85,14.01,97.8,424.9,116.6,67.7
4688.1,50.8,24.75,50.24,12.66,40.5,151.8,115.7,100.69
3255.0,110.2,24.2,29.09,10.07,91.7,431.9,57.9,35.76
658.3,103.1,28.04,53.28,11.02,63.3,277.3,48.3,168.95
1208.9,57.2,9.32,56.18,2.88,13.3,372.5,84.8,13.04
1426.2,77.6,12.01,26.74,1.14,87.4,284.0,101.2,7.08
4890.8,76.7,19.12,48.35,7.08,78.6,598.3,64.8,10.83
1484.2,102.9,9.07,38.41,2.25,67.8,253.9,46.4,13.05
2820.9,43.6,19.31,56.76,6.01,65.3,560.8,43.2,16.54
4712.8,49.6,13.13,39.38,4.13,29.7,563.1,45.9,5.95
4897.4,50.2,33.55,35.15,13.83,29.3,339.5,23.0,68.28
1563.6,24.1,32.39,31.78,13.32,12.6,286.8,95.6,134.74
721.0,51.5,29.62,56.14,12.47,23.9,321.5,21.5,161.53
1191.2,107.8,28.62,29.05,11.0,40.3,595.2,53.8,45.62
785.0,111.2,8.75,53.11,3.16,58.7,428.5,101.8,14.01
1378.1,31.0,7.73,27.77,1.68,21.8,395.2,54.5,6.29
3058.6,65.8,22.33,45.74,10.15,60.2,166.2,42.4,86.55
4606.0,58.1,25.42,38.04,9.99,33.7,531.5,114.3,22.66
2917.5,68.9,20.85,24.18,6.17,32.9,187.7,23.9,48.96
3317.0,75.5,18.85,25.04,7.62,95.3,171.1,107.3,58.95
1408.4,22.0,25.58,31.26,7.85,99.3,273.7,16.8,69.4
4102.6,104.2,12.52,50.67,4.36,83.0,364.1,55.5,12.25
3280.1,117.4,14.25,49.16,5.4,14.9,552.9,79.5,10.2
4388.6,85.3,18.12,28.2,6.86,75.6,505.5,50.7,14.34
4769.8,86.0,22.79,39.05,9.44,26.1,238.9,68.8,51.19
2065.6,72.8,29.14,23.88,14.38,61.2,317.4,32.4,98.36
907.6,53.4,24.28,48.64,8.54,90.4,501.1,72.6,47.85
1516.7,34.9,34.42,51.73,11.24,44.2,387.2,24.8,81.06
2470.3,78.4,31.73,55.74,12.3,93.6,228.5,97.6,108.99
4755.6,24.5,9.58,55.43,2.59,73.8,328.2,74.2,6.49
2202.4,102.5,24.78,33.52,10.14,37.1,431.7,63.0,44.07
3968.5,62.1,23.3,30.18,7.75,18.5,588.0,16.0,19.14
2932.1,61.5,22.61,55.86,9.01,83.4,447.8,65.0,32.04
1322.6,52.7,6.34,25.84,1.54,51.2,157.3,72.0,11.15
1943.3,116.9,28.78,22.37,13.69,16.5,467.3,39.2,66.15
3439.4,37.5,33.39,32.57,14.34,19.3,262.9,84.5,106.94
3527.8,35.1,5.51,50.41,1.05,97.0,538.0,18.4,3.0
2456.4,36.6,13.87,47.77,3.98,31.9,322.8,33.0,16.12
1528.9,85.9,12.91,59.48,3.52,97.0,239.8,91.1,24.51
3748.6,119.2,24.72,34.38,11.94,71.3,360.6,26.2,53.22
1259.9,43.5,19.12,31.03,9.37,37.0,264.8,37.0,83.23
4715.0,110.6,11.76,35.13,3.48,44.5,256.1,81.6,13.81
1345.6,47.9,28.27,51.29,12.4,79.9,408.0,90.2,74.86
982.9,84.8,18.37,28.57,5.95,49.2,495.3,15.7,31.42
2739.4,24.0,14.25,57.91,7.45,16.7,525.7,23.9,18.76
2838.0,69.6,16.48,40.5,6.42,30.7,329.0,59.1,29.07
2786.9,85.5,20.99,51.33,8.3,87.4,180.1,75.2,70.61
2465.0,73.6,21.2,53.09,7.72,72.7,367.8,59.9,38.04
4976.7,43.8,10.05,39.15,4.84,55.1,345.2,81.2,12.1
2688.3,102.8,12.07,49.65,6.94,32.1,238.6,93.2,40.09
2650.8,117.0,34.06,34.59,13.72,52.7,553.3,114.4,46.06
2397.9,65.9,22.07,52.44,8.04,81.0,588.4,48.5,19.64
800.7,83.6,36.83,52.96,13.83,17.3,173.3,27.9,275.9
3168.3,99.0,20.94,42.65,8.7,99.5,508.1,39.0,25.61
1525.9,44.1,31.38,28.73,11.76,87.4,440.6,26.3,74.96
3369.2,106.4,15.21,58.81,5.11,38.6,267.6,53.4,24.16
728.8,48.0,33.72,57.88,12.07,88.4,435.8,106.0,107.6
4916.2,97.6,12.64,44.79,4.7,71.4,207.9,48.2,19.07
2610.5,31.2,1.0,59.36,1.27,70.0,181.2,26.4,3.0
4535.4,48.8,9.27,40.11,3.25,22.6,597.1,67.5,3.38
2640.0,73.4,5.26,35.02,1.3,91.5,436.4,119.1,3.0
771.5,72.5,36.35,38.42,14.26,50.5,264.0,30.7,207.07
4200.0,105.0,31.9,21.84,15.0,82.3,352.5,95.6,71.86
3416.8,119.6,27.91,41.96,11.67,37.0,577.5,100.6,27.15
4017.9,30.7,10.39,46.65,2.51,37.7,347.4,54.1,7.11
2426.8,47.1,32.93,24.38,13.59,96.8,555.2,78.2,42.7
3370.7,55.8,27.33,30.22,11.41,54.7,541.0,57.6,30.67
4353.0,67.9,20.72,48.85,5.65,15.4,304.9,38.9,26.06
3339.8,69.4,17.26,51.74,8.03,85.2,463.2,56.9,21.68
2064.5,105.6,29.31,59.43,10.26,30.5,447.2,20.5,52.82
3481.4,97.1,8.14,30.13,1.34,89.1,497.0,87.8,3.0
3523.3,21.9,19.77,53.66,8.02,92.5,314.7,101.2,39.23
4822.6,65.5,27.78,26.88,11.25,16.5,173.5,43.8,82.79
2169.1,81.8,10.25,25.24,3.64,62.4,227.0,72.3,20.02
